cutting_line_id,seq_no,plate_id,eta_seconds,start_seconds,finish_seconds
L1,235,P000237,112662.0,112662.0,112728.0
L1,236,P007719,113652.0,113652.0,113718.0
L1,237,P003720,114576.0,114576.0,114642.0
L1,238,P009901,114840.0,114840.0,114906.0
L1,239,P009816,114951.0,114951.0,115017.0
L1,240,P005977,115062.0,115062.0,115128.0
L1,241,P001997,115173.0,115173.0,115239.0
L1,242,P000284,115635.0,115635.0,115701.0
L1,243,P008598,115746.0,115746.0,115812.0
L1,244,P000402,116538.0,116538.0,116604.0
L1,245,P008175,117528.0,117528.0,117594.0
L1,246,P005968,118056.0,118056.0,118122.0
L1,247,P002242,118167.0,118167.0,118233.0
L1,248,P008936,118278.0,118278.0,118344.0
L1,249,P006679,118608.0,118608.0,118674.0
L1,250,P001108,118719.0,118719.0,118785.0
L1,251,P004812,118830.0,118830.0,118896.0
L1,252,P004871,119622.0,119622.0,119688.0
L1,253,P000463,120678.0,120678.0,120744.0
L1,254,P000717,120810.0,120810.0,120876.0
L1,255,P000766,121866.0,121866.0,121932.0
L1,256,P000782,122922.0,122922.0,122988.0
L1,257,P009463,123318.0,123318.0,123384.0
L1,258,P009442,123846.0,123846.0,123912.0
L1,259,P002489,124902.0,124902.0,124968.0
L1,260,P008828,125034.0,125034.0,125100.0
L1,261,P003121,126090.0,126090.0,126156.0
L1,262,P007648,126750.0,126750.0,126816.0
L1,263,P003281,126861.0,126861.0,126927.0
L1,264,P008849,127455.0,127455.0,127521.0
L1,265,P009829,127566.0,127566.0,127632.0
L1,266,P008468,128424.0,128424.0,128490.0
L1,267,P003186,129480.0,129480.0,129546.0
L1,268,P000275,129810.0,129810.0,129876.0
L1,269,P004823,130602.0,130602.0,130668.0
L1,270,P003475,131130.0,131130.0,131196.0
L1,271,P007976,131241.0,131241.0,131307.0
L1,272,P003466,131703.0,131703.0,131769.0
L1,273,P001178,132033.0,132033.0,132099.0
L1,274,P004204,133089.0,133089.0,133155.0
L1,275,P004501,134145.0,134145.0,134211.0
L1,276,P007454,134256.0,134256.0,134322.0
L1,277,P003461,134367.0,134367.0,134433.0
L1,278,P002548,134478.0,134478.0,134544.0
L1,279,P009475,135270.0,135270.0,135336.0
L1,280,P001273,135798.0,135798.0,135864.0
L1,281,P007904,136458.0,136458.0,136524.0
L1,282,P000078,136569.0,136569.0,136635.0
L1,283,P002064,136680.0,136680.0,136746.0
L1,284,P004526,137010.0,137010.0,137076.0
L1,285,P002612,137121.0,137121.0,137187.0
L1,286,P004950,137847.0,137847.0,137913.0
L1,287,P006460,138309.0,138309.0,138375.0
L1,288,P001012,138903.0,138903.0,138969.0
L1,289,P008162,139827.0,139827.0,139893.0
L1,290,P002502,140355.0,140355.0,140421.0
L1,291,P004641,141411.0,141411.0,141477.0
L1,292,P005983,141675.0,141675.0,141741.0
L1,293,P008431,141786.0,141786.0,141852.0
L1,294,P006083,142842.0,142842.0,142908.0
L1,295,P008796,143832.0,143832.0,143898.0
L1,296,P000617,143943.0,143943.0,144009.0
L1,297,P006353,144141.0,144141.0,144207.0
L1,298,P003450,144252.0,144252.0,144318.0
L1,299,P007145,145308.0,145308.0,145374.0
L1,300,P000614,145572.0,145572.0,145638.0
L1,301,P009660,145683.0,145683.0,145749.0
L1,302,P000294,145815.0,145815.0,145881.0
L1,303,P000957,146739.0,146739.0,146805.0
L1,304,P004041,146850.0,146850.0,146916.0
L1,305,P004343,147510.0,147510.0,147576.0
L1,306,P006659,148170.0,148170.0,148236.0
L1,307,P007851,148632.0,148632.0,148698.0
L1,308,P004821,149358.0,149358.0,149424.0
L1,309,P004262,149952.0,149952.0,150018.0
L1,310,P003632,150063.0,150063.0,150129.0
L1,311,P000113,150459.0,150459.0,150525.0
L1,312,P006269,150591.0,150591.0,150657.0
L1,313,P000240,151449.0,151449.0,151515.0
L1,314,P001940,152373.0,152373.0,152439.0
L1,315,P005937,153297.0,153297.0,153363.0
L1,316,P007050,153825.0,153825.0,153891.0
L1,317,P007205,154881.0,154881.0,154947.0
L1,318,P003923,154992.0,154992.0,155058.0
L1,319,P004200,155124.0,155124.0,155190.0
L1,320,P008344,155520.0,155520.0,155586.0
L1,321,P002506,155652.0,155652.0,155718.0
L1,322,P008438,156048.0,156048.0,156114.0
L1,323,P005282,156444.0,156444.0,156510.0
L1,324,P002475,157236.0,157236.0,157302.0
L1,325,P000812,157347.0,157347.0,157413.0
L1,326,P004839,157479.0,157479.0,157545.0
L1,327,P005132,157611.0,157611.0,157677.0
L1,328,P006311,157722.0,157722.0,157788.0
L1,329,P005159,158250.0,158250.0,158316.0
L1,330,P002613,158514.0,158514.0,158580.0
L1,331,P004122,158844.0,158844.0,158910.0
L1,332,P007285,159900.0,159900.0,159966.0
L1,333,P008932,160956.0,160956.0,161022.0
L1,334,P000567,161220.0,161220.0,161286.0
L1,335,P008301,161331.0,161331.0,161397.0
L1,336,P005975,161793.0,161793.0,161859.0
L1,337,P001312,162915.0,162915.0,162981.0
L1,338,P004846,163311.0,163311.0,163377.0
L1,339,P005556,163641.0,163641.0,163707.0
L1,340,P003573,164565.0,164565.0,164631.0
L1,341,P004720,165291.0,165291.0,165357.0
L1,342,P002498,165402.0,165402.0,165468.0
L1,343,P002597,166260.0,166260.0,166326.0
L1,344,P008636,166590.0,166590.0,166656.0
L1,345,P001342,167712.0,167712.0,167778.0
L1,346,P007607,167910.0,167910.0,167976.0
L1,347,P000936,168042.0,168042.0,168108.0
L1,348,P000168,168306.0,168306.0,168372.0
L1,349,P006394,168417.0,168417.0,168483.0
L1,350,P003860,168528.0,168528.0,168594.0
