cutting_line_id,seq_no,plate_id,eta_seconds,start_seconds,finish_seconds
L2,606,P001625,534072.0,534072.0,534138.0
L2,607,P007666,534138.0,534138.0,534204.0
L2,608,P003830,534204.0,534204.0,534270.0
L2,609,P006640,534270.0,534270.0,534336.0
L2,610,P002076,534336.0,534336.0,534402.0
L2,611,P003657,534402.0,534402.0,534468.0
L2,612,P000221,534468.0,534468.0,534534.0
L2,613,P008657,534534.0,534534.0,534600.0
L2,614,P001035,534600.0,534600.0,534666.0
L2,615,P007901,534666.0,534666.0,534732.0
L2,616,P001157,534732.0,534732.0,534798.0
L2,617,P009910,534798.0,534798.0,534864.0
L2,618,P008481,534864.0,534864.0,534930.0
L2,619,P002044,534930.0,534930.0,534996.0
L2,620,P007366,534996.0,534996.0,535062.0
L2,621,P008730,535062.0,535062.0,535128.0
L2,622,P002869,535128.0,535128.0,535194.0
L2,623,P004606,535194.0,535194.0,535260.0
L2,624,P003050,535260.0,535260.0,535326.0
L2,625,P006304,535326.0,535326.0,535392.0
L2,626,P003253,535392.0,535392.0,535458.0
L2,627,P005834,535458.0,535458.0,535524.0
L2,628,P007085,535524.0,535524.0,535590.0
L2,629,P009214,535590.0,535590.0,535656.0
L2,630,P005130,535656.0,535656.0,535722.0
L2,631,P006384,535722.0,535722.0,535788.0
L2,632,P000615,535788.0,535788.0,535854.0
L2,633,P003110,535854.0,535854.0,535920.0
L2,634,P008503,535920.0,535920.0,535986.0
L2,635,P001929,535986.0,535986.0,536052.0
L2,636,P007701,536052.0,536052.0,536118.0
L2,637,P001375,536118.0,536118.0,536184.0
L2,638,P008918,536184.0,536184.0,536250.0
L2,639,P004979,536250.0,536250.0,536316.0
L2,640,P009799,536316.0,536316.0,536382.0
L2,641,P007409,536382.0,536382.0,536448.0
L2,642,P002395,536448.0,536448.0,536514.0
L2,643,P005799,536514.0,536514.0,536580.0
L2,644,P000556,536580.0,536580.0,536646.0
L2,645,P008071,536646.0,536646.0,536712.0
L2,646,P005774,536712.0,536712.0,536778.0
L2,647,P000224,536778.0,536778.0,536844.0
L2,648,P007477,536844.0,536844.0,536910.0
L2,649,P006498,536910.0,536910.0,536976.0
L2,650,P004331,536976.0,536976.0,537042.0
L2,651,P000247,537042.0,537042.0,537108.0
L2,652,P008914,537108.0,537108.0,537174.0
L2,653,P004399,537174.0,537174.0,537240.0
L2,654,P000914,537240.0,537240.0,537306.0
L2,655,P004266,537306.0,537306.0,537372.0
L2,656,P004457,537372.0,537372.0,537438.0
L2,657,P004987,537438.0,537438.0,537504.0
L2,658,P008470,537504.0,537504.0,537570.0
L2,659,P003197,537570.0,537570.0,537636.0
L2,660,P008207,537636.0,537636.0,537702.0
L2,661,P003770,537702.0,537702.0,537768.0
L2,662,P009077,537768.0,537768.0,537834.0
L2,663,P008963,537834.0,537834.0,537900.0
L2,664,P008285,537900.0,537900.0,537966.0
L2,665,P007872,537966.0,537966.0,538032.0
L2,666,P001721,538032.0,538032.0,538098.0
L2,667,P004366,538098.0,538098.0,538164.0
L2,668,P006122,538164.0,538164.0,538230.0
L2,669,P004761,538230.0,538230.0,538296.0
L2,670,P007661,538296.0,538296.0,538362.0
L2,671,P005201,538362.0,538362.0,538428.0
L2,672,P006032,538428.0,538428.0,538494.0
L2,673,P007184,538494.0,538494.0,538560.0
L2,674,P005422,538560.0,538560.0,538626.0
L2,675,P002916,538626.0,538626.0,538692.0
L2,676,P007485,538692.0,538692.0,538758.0
L2,677,P002645,538758.0,538758.0,538824.0
L2,678,P009297,538824.0,538824.0,538890.0
L2,679,P008607,538890.0,538890.0,538956.0
L2,680,P009401,538956.0,538956.0,539022.0
L2,681,P001758,539022.0,539022.0,539088.0
L2,682,P009591,539088.0,539088.0,539154.0
L2,683,P004903,539154.0,539154.0,539220.0
L2,684,P005438,539220.0,539220.0,539286.0
L2,685,P004729,539286.0,539286.0,539352.0
L2,686,P003911,539352.0,539352.0,539418.0
L2,687,P005011,539418.0,539418.0,539484.0
L2,688,P006546,539484.0,539484.0,539550.0
L2,689,P002121,539550.0,539550.0,539616.0
L2,690,P006670,539616.0,539616.0,539682.0
L2,691,P004740,539682.0,539682.0,539748.0
L2,692,P002134,539748.0,539748.0,539814.0
L2,693,P004937,539814.0,539814.0,539880.0
L2,694,P006639,539880.0,539880.0,539946.0
L2,695,P007387,539946.0,539946.0,540012.0
L2,696,P001935,540012.0,540012.0,540078.0
L2,697,P003623,540078.0,540078.0,540144.0
L2,698,P006857,540144.0,540144.0,540210.0
L2,699,P000756,540210.0,540210.0,540276.0
L2,700,P003368,540276.0,540276.0,540342.0
L2,701,P007598,540342.0,540342.0,540408.0
L2,702,P002865,540408.0,540408.0,540474.0
L2,703,P001283,540474.0,540474.0,540540.0
L2,704,P003327,540540.0,540540.0,540606.0
L2,705,P004102,540606.0,540606.0,540672.0
L2,706,P001371,540672.0,540672.0,540738.0
L2,707,P006054,540738.0,540738.0,540804.0
L2,708,P009738,540804.0,540804.0,540870.0
L2,709,P009423,540870.0,540870.0,540936.0
L2,710,P000723,540936.0,540936.0,541002.0
L2,711,P004727,541002.0,541002.0,541068.0
L2,712,P008273,541068.0,541068.0,541134.0
L2,713,P005065,541134.0,541134.0,541200.0
L2,714,P002444,541200.0,541200.0,541266.0
L2,715,P000261,541266.0,541266.0,541332.0
L2,716,P008529,541332.0,541332.0,541398.0
L2,717,P003144,541398.0,541398.0,541464.0
L2,718,P009120,541464.0,541464.0,541530.0
L2,719,P008576,541530.0,541530.0,541596.0
L2,720,P002740,541596.0,541596.0,541662.0
L2,721,P000672,541662.0,541662.0,541728.0
L2,722,P003812,541728.0,541728.0,541794.0
L2,723,P002224,541794.0,541794.0,541860.0
L2,724,P003935,541860.0,541860.0,541926.0
L2,725,P002414,541926.0,541926.0,541992.0
L2,726,P002262,541992.0,541992.0,542058.0
L2,727,P002723,542058.0,542058.0,542124.0
L2,728,P006013,542124.0,542124.0,542190.0
L2,729,P004741,542190.0,542190.0,542256.0
L2,730,P006283,542256.0,542256.0,542322.0
L2,731,P005638,542322.0,542322.0,542388.0
L2,732,P002037,542388.0,542388.0,542454.0
L2,733,P006239,542454.0,542454.0,542520.0
L2,734,P009273,542520.0,542520.0,542586.0
L2,735,P009627,542586.0,542586.0,542652.0
L2,736,P009743,542652.0,542652.0,542718.0
L2,737,P007083,542718.0,542718.0,542784.0
L2,738,P007323,542784.0,542784.0,542850.0
L2,739,P000242,542850.0,542850.0,542916.0
L2,740,P001849,542916.0,542916.0,542982.0
L2,741,P006098,542982.0,542982.0,543048.0
L2,742,P007260,543048.0,543048.0,543114.0
L2,743,P006678,543114.0,543114.0,543180.0
L2,744,P000778,543180.0,543180.0,543246.0
L2,745,P002508,543246.0,543246.0,543312.0
L2,746,P009569,543312.0,543312.0,543378.0
L2,747,P002147,543378.0,543378.0,543444.0
L2,748,P008973,543444.0,543444.0,543510.0
L2,749,P007390,543510.0,543510.0,543576.0
L2,750,P008096,543576.0,543576.0,543642.0
L2,751,P006230,543642.0,543642.0,543708.0
L2,752,P001216,543708.0,543708.0,543774.0
L2,753,P002041,543774.0,543774.0,543840.0
L2,754,P006946,543840.0,543840.0,543906.0
L2,755,P001747,543906.0,543906.0,543972.0
L2,756,P004477,543972.0,543972.0,544038.0
L2,757,P006387,544038.0,544038.0,544104.0
L2,758,P001165,544104.0,544104.0,544170.0
L2,759,P002915,544170.0,544170.0,544236.0
L2,760,P009939,544302.0,544302.0,544368.0
L2,761,P009666,544434.0,544434.0,544500.0
L2,762,P009535,544566.0,544566.0,544632.0
L2,763,P002084,544698.0,544698.0,544764.0
L2,764,P001355,544830.0,544830.0,544896.0
L2,765,P007745,544962.0,544962.0,545028.0
L2,766,P008789,545094.0,545094.0,545160.0
L2,767,P004177,545226.0,545226.0,545292.0
L2,768,P005259,545358.0,545358.0,545424.0
L2,769,P008012,545490.0,545490.0,545556.0
L2,770,P001715,545622.0,545622.0,545688.0
L2,771,P003967,545754.0,545754.0,545820.0
L2,772,P005887,545886.0,545886.0,545952.0
L2,773,P008534,546018.0,546018.0,546084.0
L2,774,P009207,546150.0,546150.0,546216.0
L2,775,P004078,546282.0,546282.0,546348.0
L2,776,P002442,546414.0,546414.0,546480.0
L2,777,P009058,546546.0,546546.0,546612.0
L2,778,P003774,546678.0,546678.0,546744.0
L2,779,P002354,546810.0,546810.0,546876.0
L2,780,P001652,546942.0,546942.0,547008.0
L2,781,P006503,547074.0,547074.0,547140.0
L2,782,P005646,547206.0,547206.0,547272.0
L2,783,P008238,547338.0,547338.0,547404.0
L2,784,P007201,547470.0,547470.0,547536.0
L2,785,P005904,547602.0,547602.0,547668.0
L2,786,P001098,547734.0,547734.0,547800.0
L2,787,P006030,547866.0,547866.0,547932.0
L2,788,P003367,547998.0,547998.0,548064.0
L2,789,P003485,548130.0,548130.0,548196.0
L2,790,P004594,548262.0,548262.0,548328.0
L2,791,P009255,548394.0,548394.0,548460.0
L2,792,P000913,548526.0,548526.0,548592.0
L2,793,P001798,548658.0,548658.0,548724.0
L2,794,P004027,548790.0,548790.0,548856.0
L2,795,P001833,548922.0,548922.0,548988.0
L2,796,P008107,549054.0,549054.0,549120.0
L2,797,P007203,549186.0,549186.0,549252.0
L2,798,P005423,549318.0,549318.0,549384.0
L2,799,P002438,549450.0,549450.0,549516.0
L2,800,P000709,549582.0,549582.0,549648.0
L2,801,P009127,549714.0,549714.0,549780.0
L2,802,P003382,549846.0,549846.0,549912.0
L2,803,P000559,549978.0,549978.0,550044.0
L2,804,P009334,550110.0,550110.0,550176.0
L2,805,P001770,550242.0,550242.0,550308.0
L2,806,P001212,550374.0,550374.0,550440.0
L2,807,P005176,550506.0,550506.0,550572.0
L2,808,P002083,550638.0,550638.0,550704.0
L2,809,P001307,550770.0,550770.0,550836.0
L2,810,P000785,550902.0,550902.0,550968.0
L2,811,P004199,551034.0,551034.0,551100.0
L2,812,P000428,551166.0,551166.0,551232.0
L2,813,P008700,551298.0,551298.0,551364.0
L2,814,P004691,551430.0,551430.0,551496.0
L2,815,P007530,551562.0,551562.0,551628.0
L2,816,P004991,551694.0,551694.0,551760.0
L2,817,P004814,551826.0,551826.0,551892.0
L2,818,P000994,551958.0,551958.0,552024.0
L2,819,P009582,552090.0,552090.0,552156.0
L2,820,P009643,552222.0,552222.0,552288.0
L2,821,P000772,552354.0,552354.0,552420.0
L2,822,P006016,552486.0,552486.0,552552.0
L2,823,P001738,552618.0,552618.0,552684.0
L2,824,P007484,552750.0,552750.0,552816.0
L2,825,P001265,552882.0,552882.0,552948.0
L2,826,P002218,553014.0,553014.0,553080.0
L2,827,P008808,553146.0,553146.0,553212.0
L2,828,P005199,553278.0,553278.0,553344.0
L2,829,P006379,553410.0,553410.0,553476.0
L2,830,P005417,553542.0,553542.0,553608.0
L2,831,P006772,553674.0,553674.0,553740.0
L2,832,P009958,553806.0,553806.0,553872.0
L2,833,P003965,553938.0,553938.0,554004.0
L2,834,P007417,554136.0,554136.0,554202.0
L2,835,P007058,554334.0,554334.0,554400.0
L2,836,P003641,554532.0,554532.0,554598.0
L2,837,P000514,554730.0,554730.0,554796.0
L2,838,P003003,554928.0,554928.0,554994.0
L2,839,P003365,555126.0,555126.0,555192.0
L2,840,P006923,555324.0,555324.0,555390.0
L2,841,P003347,555522.0,555522.0,555588.0
L2,842,P001446,555720.0,555720.0,555786.0
L2,843,P000616,555918.0,555918.0,555984.0
L2,844,P003141,556116.0,556116.0,556182.0
L2,845,P004259,556314.0,556314.0,556380.0
L2,846,P003661,556446.0,556446.0,556512.0
L2,847,P006926,556644.0,556644.0,556710.0
L2,848,P002096,556776.0,556776.0,556842.0
L2,849,P002419,556974.0,556974.0,557040.0
L2,850,P003703,557172.0,557172.0,557238.0
L2,851,P005570,557370.0,557370.0,557436.0
L2,852,P008801,557502.0,557502.0,557568.0
L2,853,P007018,557700.0,557700.0,557766.0
L2,854,P005608,557898.0,557898.0,557964.0
L2,855,P003581,558030.0,558030.0,558096.0
L2,856,P002535,558228.0,558228.0,558294.0
L2,857,P005715,558360.0,558360.0,558426.0
L2,858,P005384,558558.0,558558.0,558624.0
L2,859,P003994,558756.0,558756.0,558822.0
L2,860,P004224,558954.0,558954.0,559020.0
L2,861,P004234,559152.0,559152.0,559218.0
L2,862,P003151,559284.0,559284.0,559350.0
L2,863,P006363,559482.0,559482.0,559548.0
L2,864,P000564,559680.0,559680.0,559746.0
L2,865,P001649,559812.0,559812.0,559878.0
L2,866,P004605,560010.0,560010.0,560076.0
L2,867,P009773,560208.0,560208.0,560274.0
L2,868,P001854,560406.0,560406.0,560472.0
L2,869,P001219,560604.0,560604.0,560670.0
L2,870,P006319,560736.0,560736.0,560802.0
L2,871,P000753,560934.0,560934.0,561000.0
L2,872,P006082,561132.0,561132.0,561198.0
L2,873,P002135,561330.0,561330.0,561396.0
L2,874,P007254,561528.0,561528.0,561594.0
L2,875,P007061,561726.0,561726.0,561792.0
L2,876,P007841,561924.0,561924.0,561990.0
L2,877,P003441,562056.0,562056.0,562122.0
L2,878,P006554,562254.0,562254.0,562320.0
L2,879,P003069,562452.0,562452.0,562518.0
L2,880,P006117,562650.0,562650.0,562716.0
L2,881,P009288,562848.0,562848.0,562914.0
L2,882,P002005,562980.0,562980.0,563046.0
L2,883,P000374,563178.0,563178.0,563244.0
L2,884,P008234,563376.0,563376.0,563442.0
L2,885,P007736,563574.0,563574.0,563640.0
L2,886,P004580,563772.0,563772.0,563838.0
L2,887,P005196,563970.0,563970.0,564036.0
L2,888,P009756,564168.0,564168.0,564234.0
L2,889,P005286,564300.0,564300.0,564366.0
L2,890,P000190,564498.0,564498.0,564564.0
L2,891,P008827,564630.0,564630.0,564696.0
L2,892,P008169,564894.0,564894.0,564960.0
L2,893,P006185,565158.0,565158.0,565224.0
L2,894,P003251,565422.0,565422.0,565488.0
L2,895,P000968,565686.0,565686.0,565752.0
L2,896,P006176,565950.0,565950.0,566016.0
L2,897,P006171,566082.0,566082.0,566148.0
L2,898,P009081,566346.0,566346.0,566412.0
L2,899,P007213,566610.0,566610.0,566676.0
L2,900,P008622,566808.0,566808.0,566874.0
L2,901,P000578,567072.0,567072.0,567138.0
L2,902,P002882,567336.0,567336.0,567402.0
L2,903,P006642,567600.0,567600.0,567666.0
L2,904,P002386,567864.0,567864.0,567930.0
L2,905,P007942,568128.0,568128.0,568194.0
L2,906,P008463,568392.0,568392.0,568458.0
L2,907,P006722,568656.0,568656.0,568722.0
L2,908,P002434,568920.0,568920.0,568986.0
L2,909,P001139,569184.0,569184.0,569250.0
L2,910,P009950,569448.0,569448.0,569514.0
L2,911,P009534,569712.0,569712.0,569778.0
L2,912,P005619,569976.0,569976.0,570042.0
L2,913,P008688,570240.0,570240.0,570306.0
L2,914,P001104,570372.0,570372.0,570438.0
L2,915,P004723,570636.0,570636.0,570702.0
L2,916,P009614,570900.0,570900.0,570966.0
L2,917,P007388,571164.0,571164.0,571230.0
L2,918,P000799,571428.0,571428.0,571494.0
L2,919,P002818,571626.0,571626.0,571692.0
L2,920,P000218,571890.0,571890.0,571956.0
L2,921,P003216,572022.0,572022.0,572088.0
L2,922,P008237,572286.0,572286.0,572352.0
L2,923,P004158,572418.0,572418.0,572484.0
L2,924,P007751,572682.0,572682.0,572748.0
L2,925,P003885,572946.0,572946.0,573012.0
L2,926,P009767,573144.0,573144.0,573210.0
L2,927,P007559,573408.0,573408.0,573474.0
L2,928,P008365,573672.0,573672.0,573738.0
L2,929,P007807,573936.0,573936.0,574002.0
L2,930,P001025,574200.0,574200.0,574266.0
L2,931,P005473,574464.0,574464.0,574530.0
L2,932,P007838,574728.0,574728.0,574794.0
L2,933,P009781,574992.0,574992.0,575058.0
L2,934,P001565,575256.0,575256.0,575322.0
L2,935,P006064,575388.0,575388.0,575454.0
L2,936,P003022,575652.0,575652.0,575718.0
L2,937,P006655,575916.0,575916.0,575982.0
L2,938,P008585,576180.0,576180.0,576246.0
L2,939,P007875,576444.0,576444.0,576510.0
L2,940,P008179,576708.0,576708.0,576774.0
L2,941,P007586,576972.0,576972.0,577038.0
L2,942,P001172,577236.0,577236.0,577302.0
L2,943,P000107,577500.0,577500.0,577566.0
L2,944,P004312,577698.0,577698.0,577764.0
L2,945,P002088,577962.0,577962.0,578028.0
L2,946,P009178,578094.0,578094.0,578160.0
L2,947,P005847,578226.0,578226.0,578292.0
L2,948,P008348,578490.0,578490.0,578556.0
L2,949,P000983,578754.0,578754.0,578820.0
L2,950,P004341,579084.0,579084.0,579150.0
L2,951,P001513,579414.0,579414.0,579480.0
L2,952,P009890,579744.0,579744.0,579810.0
L2,953,P002528,580074.0,580074.0,580140.0
L2,954,P008772,580404.0,580404.0,580470.0
L2,955,P008200,580734.0,580734.0,580800.0
L2,956,P008361,581064.0,581064.0,581130.0
L2,957,P009424,581394.0,581394.0,581460.0
L2,958,P002062,581724.0,581724.0,581790.0
L2,959,P004320,581922.0,581922.0,581988.0
L2,960,P004657,582252.0,582252.0,582318.0
L2,961,P000568,582582.0,582582.0,582648.0
L2,962,P000934,582780.0,582780.0,582846.0
L2,963,P009326,583110.0,583110.0,583176.0
L2,964,P008363,583440.0,583440.0,583506.0
L2,965,P005783,583770.0,583770.0,583836.0
L2,966,P006866,584100.0,584100.0,584166.0
L2,967,P009865,584232.0,584232.0,584298.0
L2,968,P004920,584562.0,584562.0,584628.0
L2,969,P007573,584826.0,584826.0,584892.0
L2,970,P007876,585156.0,585156.0,585222.0
L2,971,P003786,585354.0,585354.0,585420.0
L2,972,P007625,585684.0,585684.0,585750.0
L2,973,P000905,586014.0,586014.0,586080.0
L2,974,P001045,586344.0,586344.0,586410.0
L2,975,P001591,586674.0,586674.0,586740.0
L2,976,P007523,587004.0,587004.0,587070.0
L2,977,P003689,587136.0,587136.0,587202.0
L2,978,P003598,587466.0,587466.0,587532.0
L2,979,P006824,587796.0,587796.0,587862.0
L2,980,P007858,587994.0,587994.0,588060.0
L2,981,P003289,588192.0,588192.0,588258.0
L2,982,P001338,588324.0,588324.0,588390.0
L2,983,P002871,588456.0,588456.0,588522.0
L2,984,P006813,588786.0,588786.0,588852.0
L2,985,P005084,589116.0,589116.0,589182.0
L2,986,P003044,589446.0,589446.0,589512.0
L2,987,P002539,589578.0,589578.0,589644.0
L2,988,P008997,589776.0,589776.0,589842.0
L2,989,P004885,590106.0,590106.0,590172.0
L2,990,P000488,590436.0,590436.0,590502.0
L2,991,P008184,590568.0,590568.0,590634.0
L2,992,P007011,590898.0,590898.0,590964.0
L2,993,P008823,591228.0,591228.0,591294.0
L2,994,P005336,591558.0,591558.0,591624.0
L2,995,P009213,591690.0,591690.0,591756.0
L2,996,P002334,592020.0,592020.0,592086.0
L2,997,P003903,592350.0,592350.0,592416.0
L2,998,P000464,592746.0,592746.0,592812.0
L2,999,P009879,593142.0,593142.0,593208.0
L2,1000,P009657,593538.0,593538.0,593604.0
L2,1001,P002332,593934.0,593934.0,594000.0
L2,1002,P008328,594330.0,594330.0,594396.0
L2,1003,P006780,594726.0,594726.0,594792.0
L2,1004,P008488,595122.0,595122.0,595188.0
L2,1005,P008173,595518.0,595518.0,595584.0
L2,1006,P003384,595914.0,595914.0,595980.0
L2,1007,P000413,596310.0,596310.0,596376.0
L2,1008,P001424,596706.0,596706.0,596772.0
L2,1009,P003952,597036.0,597036.0,597102.0
L2,1010,P006256,597432.0,597432.0,597498.0
L2,1011,P006753,597828.0,597828.0,597894.0
L2,1012,P003163,598224.0,598224.0,598290.0
L2,1013,P007470,598620.0,598620.0,598686.0
L2,1014,P008094,599016.0,599016.0,599082.0
L2,1015,P008668,599412.0,599412.0,599478.0
L2,1016,P006517,599544.0,599544.0,599610.0
L2,1017,P007078,599874.0,599874.0,599940.0
L2,1018,P005343,600072.0,600072.0,600138.0
L2,1019,P004685,600468.0,600468.0,600534.0
L2,1020,P001908,600864.0,600864.0,600930.0
L2,1021,P005601,600996.0,600996.0,601062.0
L2,1022,P002993,601392.0,601392.0,601458.0
L2,1023,P007819,601788.0,601788.0,601854.0
L2,1024,P008270,601920.0,601920.0,601986.0
L2,1025,P007970,602316.0,602316.0,602382.0
L2,1026,P007888,602580.0,602580.0,602646.0
L2,1027,P009133,602976.0,602976.0,603042.0
L2,1028,P007363,603372.0,603372.0,603438.0
L2,1029,P008644,603768.0,603768.0,603834.0
L2,1030,P007538,603900.0,603900.0,603966.0
L2,1031,P001428,604296.0,604296.0,604362.0
L2,1032,P001704,604692.0,604692.0,604758.0
L2,1033,P006826,605088.0,605088.0,605154.0
L2,1034,P004913,605352.0,605352.0,605418.0
L2,1035,P006758,605682.0,605682.0,605748.0
L2,1036,P006818,606078.0,606078.0,606144.0
L2,1037,P002923,606540.0,606540.0,606606.0
L2,1038,P003882,607002.0,607002.0,607068.0
L2,1039,P009163,607464.0,607464.0,607530.0
L2,1040,P004089,607926.0,607926.0,607992.0
L2,1041,P009975,608058.0,608058.0,608124.0
L2,1042,P001443,608520.0,608520.0,608586.0
L2,1043,P001149,608652.0,608652.0,608718.0
L2,1044,P003681,609114.0,609114.0,609180.0
L2,1045,P000654,609576.0,609576.0,609642.0
L2,1046,P004813,610038.0,610038.0,610104.0
L2,1047,P004192,610500.0,610500.0,610566.0
L2,1048,P009012,610962.0,610962.0,611028.0
L2,1049,P006461,611424.0,611424.0,611490.0
L2,1050,P009820,611886.0,611886.0,611952.0
L2,1051,P002807,612018.0,612018.0,612084.0
L2,1052,P000685,612480.0,612480.0,612546.0
L2,1053,P001357,612942.0,612942.0,613008.0
L2,1054,P007923,613404.0,613404.0,613470.0
L2,1055,P003863,613866.0,613866.0,613932.0
L2,1056,P000767,614064.0,614064.0,614130.0
L2,1057,P007239,614526.0,614526.0,614592.0
L2,1058,P001638,614790.0,614790.0,614856.0
L2,1059,P003989,615252.0,615252.0,615318.0
L2,1060,P008137,615714.0,615714.0,615780.0
L2,1061,P002685,616176.0,616176.0,616242.0
L2,1062,P009285,616638.0,616638.0,616704.0
L2,1063,P009653,617100.0,617100.0,617166.0
L2,1064,P009709,617562.0,617562.0,617628.0
L2,1065,P003545,617958.0,617958.0,618024.0
L2,1066,P005810,618420.0,618420.0,618486.0
L2,1067,P007997,618882.0,618882.0,618948.0
L2,1068,P001226,619344.0,619344.0,619410.0
L2,1069,P000846,619806.0,619806.0,619872.0
L2,1070,P004728,620268.0,620268.0,620334.0
L2,1071,P005131,620466.0,620466.0,620532.0
L2,1072,P005509,620928.0,620928.0,620994.0
L2,1073,P006423,621390.0,621390.0,621456.0
L2,1074,P003297,621522.0,621522.0,621588.0
L2,1075,P000681,621786.0,621786.0,621852.0
L2,1076,P006148,622248.0,622248.0,622314.0
L2,1077,P002340,622710.0,622710.0,622776.0
L2,1078,P005221,622974.0,622974.0,623040.0
L2,1079,P002494,623238.0,623238.0,623304.0
L2,1080,P009897,623700.0,623700.0,623766.0
L2,1081,P003314,624030.0,624030.0,624096.0
L2,1082,P009024,624492.0,624492.0,624558.0
L2,1083,P008060,625020.0,625020.0,625086.0
L2,1084,P004275,625548.0,625548.0,625614.0
L2,1085,P005027,626076.0,626076.0,626142.0
L2,1086,P002544,626604.0,626604.0,626670.0
L2,1087,P003514,627132.0,627132.0,627198.0
L2,1088,P009481,627660.0,627660.0,627726.0
L2,1089,P004690,627792.0,627792.0,627858.0
L2,1090,P007580,627924.0,627924.0,627990.0
L2,1091,P005022,628452.0,628452.0,628518.0
L2,1092,P005661,628980.0,628980.0,629046.0
L2,1093,P005066,629112.0,629112.0,629178.0
L2,1094,P003712,629640.0,629640.0,629706.0
L2,1095,P009260,629838.0,629838.0,629904.0
L2,1096,P002554,630168.0,630168.0,630234.0
L2,1097,P006490,630696.0,630696.0,630762.0
L2,1098,P005200,631224.0,631224.0,631290.0
L2,1099,P000866,631554.0,631554.0,631620.0
L2,1100,P003749,631752.0,631752.0,631818.0
L2,1101,P007577,632280.0,632280.0,632346.0
L2,1102,P005168,632478.0,632478.0,632544.0
L2,1103,P004120,633006.0,633006.0,633072.0
L2,1104,P008596,633138.0,633138.0,633204.0
L2,1105,P006619,633666.0,633666.0,633732.0
L2,1106,P005595,633864.0,633864.0,633930.0
L2,1107,P000587,634392.0,634392.0,634458.0
L2,1108,P001101,634524.0,634524.0,634590.0
L2,1109,P006075,635052.0,635052.0,635118.0
L2,1110,P008535,635580.0,635580.0,635646.0
L2,1111,P001215,635778.0,635778.0,635844.0
L2,1112,P001878,636108.0,636108.0,636174.0
L2,1113,P005496,636636.0,636636.0,636702.0
L2,1114,P001102,636966.0,636966.0,637032.0
L2,1115,P005078,637098.0,637098.0,637164.0
L2,1116,P001922,637230.0,637230.0,637296.0
L2,1117,P007508,637824.0,637824.0,637890.0
L2,1118,P002743,638418.0,638418.0,638484.0
L2,1119,P006322,639012.0,639012.0,639078.0
L2,1120,P005001,639606.0,639606.0,639672.0
L2,1121,P005338,640200.0,640200.0,640266.0
L2,1122,P007295,640794.0,640794.0,640860.0
L2,1123,P007569,641124.0,641124.0,641190.0
L2,1124,P001650,641256.0,641256.0,641322.0
L2,1125,P007620,641388.0,641388.0,641454.0
L2,1126,P000935,641982.0,641982.0,642048.0
L2,1127,P001743,642576.0,642576.0,642642.0
L2,1128,P003011,643170.0,643170.0,643236.0
L2,1129,P006899,643368.0,643368.0,643434.0
L2,1130,P006529,643962.0,643962.0,644028.0
L2,1131,P001991,644424.0,644424.0,644490.0
L2,1132,P006211,645018.0,645018.0,645084.0
L2,1133,P000737,645612.0,645612.0,645678.0
L2,1134,P006204,646206.0,646206.0,646272.0
L2,1135,P006000,646470.0,646470.0,646536.0
L2,1136,P004148,646800.0,646800.0,646866.0
L2,1137,P007385,647460.0,647460.0,647526.0
L2,1138,P007703,648120.0,648120.0,648186.0
L2,1139,P000335,648780.0,648780.0,648846.0
L2,1140,P006963,649440.0,649440.0,649506.0
L2,1141,P008958,650100.0,650100.0,650166.0
L2,1142,P003928,650364.0,650364.0,650430.0
L2,1143,P000018,651024.0,651024.0,651090.0
L2,1144,P000259,651684.0,651684.0,651750.0
L2,1145,P007645,652014.0,652014.0,652080.0
L2,1146,P000155,652674.0,652674.0,652740.0
L2,1147,P002745,652806.0,652806.0,652872.0
L2,1148,P008241,653466.0,653466.0,653532.0
L2,1149,P001014,653664.0,653664.0,653730.0
L2,1150,P006959,653994.0,653994.0,654060.0
L2,1151,P000598,654654.0,654654.0,654720.0
L2,1152,P000750,654984.0,654984.0,655050.0
L2,1153,P008082,655248.0,655248.0,655314.0
L2,1154,P006169,655908.0,655908.0,655974.0
L2,1155,P009857,656040.0,656040.0,656106.0
L2,1156,P009843,656238.0,656238.0,656304.0
L2,1157,P008464,656370.0,656370.0,656436.0
L2,1158,P007012,656568.0,656568.0,656634.0
L2,1159,P009460,657294.0,657294.0,657360.0
L2,1160,P003090,657558.0,657558.0,657624.0
L2,1161,P005265,657756.0,657756.0,657822.0
L2,1162,P006500,657888.0,657888.0,657954.0
L2,1163,P006409,658614.0,658614.0,658680.0
L2,1164,P001592,659076.0,659076.0,659142.0
L2,1165,P002787,659802.0,659802.0,659868.0
L2,1166,P005018,660396.0,660396.0,660462.0
L2,1167,P002514,661122.0,661122.0,661188.0
L2,1168,P001489,661386.0,661386.0,661452.0
L2,1169,P007251,662112.0,662112.0,662178.0
L2,1170,P008620,662442.0,662442.0,662508.0
L2,1171,P007034,662772.0,662772.0,662838.0
L2,1172,P009053,663498.0,663498.0,663564.0
L2,1173,P001362,664092.0,664092.0,664158.0
L2,1174,P003624,664818.0,664818.0,664884.0
L2,1175,P001748,665016.0,665016.0,665082.0
L2,1176,P007773,665808.0,665808.0,665874.0
L2,1177,P009771,665940.0,665940.0,666006.0
L2,1178,P004009,666732.0,666732.0,666798.0
L2,1179,P000451,667524.0,667524.0,667590.0
