cutting_line_id,seq_no,plate_id,eta_seconds,start_seconds,finish_seconds
L1,60,P002467,43098.0,43098.0,43164.0
L1,61,P005893,44088.0,44088.0,44154.0
L1,62,P006740,45210.0,45210.0,45276.0
L1,63,P001152,45276.0,45276.0,45342.0
L1,64,P001218,46002.0,46002.0,46068.0
L1,65,P002913,46332.0,46332.0,46398.0
L1,66,P007285,47388.0,47388.0,47454.0
L1,67,P006019,47784.0,47784.0,47850.0
L1,68,P002233,49104.0,49104.0,49170.0
L1,69,P002278,49302.0,49302.0,49368.0
L1,70,P001012,50622.0,50622.0,50688.0
L1,71,P008146,50952.0,50952.0,51018.0
L1,72,P003046,51480.0,51480.0,51546.0
L1,73,P002338,52074.0,52074.0,52140.0
L1,74,P006006,52206.0,52206.0,52272.0
L1,75,P004835,52404.0,52404.0,52470.0
L1,76,P001800,53394.0,53394.0,53460.0
L1,77,P006161,54252.0,54252.0,54318.0
L1,78,P008029,54648.0,54648.0,54714.0
L1,79,P004540,55572.0,55572.0,55638.0
L1,80,P000574,56364.0,56364.0,56430.0
L1,81,P005409,57618.0,57618.0,57684.0
L1,82,P000160,58344.0,58344.0,58410.0
L1,83,P007027,58410.0,58410.0,58476.0
L1,84,P000938,59202.0,59202.0,59268.0
L1,85,P000508,59664.0,59664.0,59730.0
L1,86,P001776,59928.0,59928.0,59994.0
L1,87,P009846,59994.0,59994.0,60060.0
L1,88,P003140,60654.0,60654.0,60720.0
L1,89,P002965,60786.0,60786.0,60852.0
L1,90,P002907,61248.0,61248.0,61314.0
L1,91,P005345,61512.0,61512.0,61578.0
L1,92,P001063,62634.0,62634.0,62700.0
L1,93,P009336,63426.0,63426.0,63492.0
L1,94,P002706,63558.0,63558.0,63624.0
L1,95,P006020,63624.0,63624.0,63690.0
L1,96,P003292,64614.0,64614.0,64680.0
L1,97,P001407,64878.0,64878.0,64944.0
L1,98,P005445,64944.0,64944.0,65010.0
L1,99,P007565,66330.0,66330.0,66396.0
L1,100,P001963,66594.0,66594.0,66660.0
L1,101,P005854,67188.0,67188.0,67254.0
L1,102,P006199,67320.0,67320.0,67386.0
L1,103,P001954,68508.0,68508.0,68574.0
L1,104,P002752,68904.0,68904.0,68970.0
L1,105,P009415,69234.0,69234.0,69300.0
L1,106,P006361,69630.0,69630.0,69696.0
L1,107,P002222,70290.0,70290.0,70356.0
L1,108,P002992,70356.0,70356.0,70422.0
L1,109,P003608,71082.0,71082.0,71148.0
L1,110,P000192,72270.0,72270.0,72336.0
L1,111,P001975,72996.0,72996.0,73062.0
L1,112,P004188,73788.0,73788.0,73854.0
L1,113,P003008,74910.0,74910.0,74976.0
L1,114,P008386,75306.0,75306.0,75372.0
L1,115,P001452,75372.0,75372.0,75438.0
L1,116,P004818,76164.0,76164.0,76230.0
L1,117,P008546,76428.0,76428.0,76494.0
L1,118,P001198,76692.0,76692.0,76758.0
L1,119,P004398,77286.0,77286.0,77352.0
L1,120,P005850,77946.0,77946.0,78012.0
L1,121,P002165,78276.0,78276.0,78342.0
L1,122,P007447,79398.0,79398.0,79464.0
L1,123,P009130,80058.0,80058.0,80124.0
L1,124,P004423,81048.0,81048.0,81114.0
L1,125,P000167,81246.0,81246.0,81312.0
L1,126,P009382,81510.0,81510.0,81576.0
L1,127,P007516,82500.0,82500.0,82566.0
L1,128,P004801,83292.0,83292.0,83358.0
L1,129,P002421,83490.0,83490.0,83556.0
L1,130,P009327,83754.0,83754.0,83820.0
L1,131,P002918,85074.0,85074.0,85140.0
L1,132,P007202,86064.0,86064.0,86130.0
L1,133,P001312,87186.0,87186.0,87252.0
L1,134,P004831,87912.0,87912.0,87978.0
L1,135,P001275,88242.0,88242.0,88308.0
L1,136,P001458,88440.0,88440.0,88506.0
L1,137,P008932,89496.0,89496.0,89562.0
L1,138,P007501,89562.0,89562.0,89628.0
L1,139,P005961,90090.0,90090.0,90156.0
L1,140,P003381,91146.0,91146.0,91212.0
L1,141,P008466,91212.0,91212.0,91278.0
L1,142,P004853,91476.0,91476.0,91542.0
L1,143,P002769,91542.0,91542.0,91608.0
L1,144,P003121,92598.0,92598.0,92664.0
L1,145,P001871,93720.0,93720.0,93786.0
L1,146,P009190,94116.0,94116.0,94182.0
L1,147,P009470,94578.0,94578.0,94644.0
L1,148,P004268,95304.0,95304.0,95370.0
L1,149,P001518,95502.0,95502.0,95568.0
L1,150,P001786,96294.0,96294.0,96360.0
L1,151,P002050,97680.0,97680.0,97746.0
L1,152,P000567,97944.0,97944.0,98010.0
L1,153,P009575,99264.0,99264.0,99330.0
L1,154,P005299,99330.0,99330.0,99396.0
L1,155,P004167,99726.0,99726.0,99792.0
L1,156,P009242,99792.0,99792.0,99858.0
L1,157,P007165,100320.0,100320.0,100386.0
L1,158,P005969,100386.0,100386.0,100452.0
L1,159,P003739,100452.0,100452.0,100518.0
L1,160,P008713,101178.0,101178.0,101244.0
L1,161,P003734,101904.0,101904.0,101970.0
L1,162,P001678,102102.0,102102.0,102168.0
L1,163,P002178,103488.0,103488.0,103554.0
L1,164,P002194,104346.0,104346.0,104412.0
L1,165,P005825,105600.0,105600.0,105666.0
L1,166,P000447,105732.0,105732.0,105798.0
L1,167,P005046,105930.0,105930.0,105996.0
L1,168,P001639,106590.0,106590.0,106656.0
L1,169,P000294,107910.0,107910.0,107976.0
L1,170,P005802,107976.0,107976.0,108042.0
L1,171,P009132,109296.0,109296.0,109362.0
L1,172,P004455,109758.0,109758.0,109824.0
L1,173,P004501,110814.0,110814.0,110880.0
L1,174,P006917,111672.0,111672.0,111738.0
L1,175,P002115,112134.0,112134.0,112200.0
L1,176,P002602,112332.0,112332.0,112398.0
L1,177,P006954,113454.0,113454.0,113520.0
L1,178,P004149,114114.0,114114.0,114180.0
L1,179,P004206,114312.0,114312.0,114378.0
L1,180,P005230,114378.0,114378.0,114444.0
L1,181,P002531,114444.0,114444.0,114510.0
L1,182,P001672,114642.0,114642.0,114708.0
L1,183,P000614,114708.0,114708.0,114774.0
L1,184,P003030,115236.0,115236.0,115302.0
L1,185,P007274,115302.0,115302.0,115368.0
L1,186,P002060,115632.0,115632.0,115698.0
L1,187,P005107,116094.0,116094.0,116160.0
L1,188,P007954,117348.0,117348.0,117414.0
L1,189,P004823,118404.0,118404.0,118470.0
L1,190,P002719,118470.0,118470.0,118536.0
L1,191,P005082,119394.0,119394.0,119460.0
L1,192,P006890,119790.0,119790.0,119856.0
L1,193,P000334,119856.0,119856.0,119922.0
L1,194,P002507,119922.0,119922.0,119988.0
L1,195,P008739,120582.0,120582.0,120648.0
L1,196,P000816,121902.0,121902.0,121968.0
L1,197,P005797,122892.0,122892.0,122958.0
L1,198,P008673,123156.0,123156.0,123222.0
L1,199,P006825,123222.0,123222.0,123288.0
L1,200,P004204,124410.0,124410.0,124476.0
L1,201,P003529,124938.0,124938.0,125004.0
L1,202,P007336,125664.0,125664.0,125730.0
L1,203,P007445,126192.0,126192.0,126258.0
L1,204,P004548,127380.0,127380.0,127446.0
L1,205,P008035,127710.0,127710.0,127776.0
L1,206,P006214,128700.0,128700.0,128766.0
L1,207,P000690,129624.0,129624.0,129690.0
L1,208,P005698,129690.0,129690.0,129756.0
L1,209,P003487,130548.0,130548.0,130614.0
L1,210,P007719,131538.0,131538.0,131604.0
L1,211,P004641,132594.0,132594.0,132660.0
L1,212,P006353,133716.0,133716.0,133782.0
L1,213,P006088,134442.0,134442.0,134508.0
L1,214,P002070,134574.0,134574.0,134640.0
L1,215,P000575,134838.0,134838.0,134904.0
L1,216,P006596,134904.0,134904.0,134970.0
L1,217,P004573,134970.0,134970.0,135036.0
L1,218,P009006,136290.0,136290.0,136356.0
L1,219,P002972,137148.0,137148.0,137214.0
L1,220,P006003,137940.0,137940.0,138006.0
L1,221,P006562,138732.0,138732.0,138798.0
L1,222,P009457,139260.0,139260.0,139326.0
L1,223,P006710,140580.0,140580.0,140646.0
L1,224,P001233,141240.0,141240.0,141306.0
L1,225,P000463,142428.0,142428.0,142494.0
L1,226,P003395,143352.0,143352.0,143418.0
L1,227,P000132,143418.0,143418.0,143484.0
L1,228,P002922,144144.0,144144.0,144210.0
L1,229,P003379,145530.0,145530.0,145596.0
L1,230,P004349,146190.0,146190.0,146256.0
L1,231,P007708,146322.0,146322.0,146388.0
L1,232,P003186,147378.0,147378.0,147444.0
L1,233,P009712,147576.0,147576.0,147642.0
L1,234,P001539,148170.0,148170.0,148236.0
L1,235,P004834,148434.0,148434.0,148500.0
L1,236,P001727,148500.0,148500.0,148566.0
L1,237,P008185,148896.0,148896.0,148962.0
L1,238,P008759,149226.0,149226.0,149292.0
L1,239,P007457,150084.0,150084.0,150150.0
L1,240,P001060,150744.0,150744.0,150810.0
L1,241,P003288,151074.0,151074.0,151140.0
L1,242,P004467,151668.0,151668.0,151734.0
L1,243,P004196,152064.0,152064.0,152130.0
L1,244,P000610,152856.0,152856.0,152922.0
L1,245,P008175,153846.0,153846.0,153912.0
L1,246,P004512,154110.0,154110.0,154176.0
L1,247,P001465,154176.0,154176.0,154242.0
L1,248,P000301,154242.0,154242.0,154308.0
L1,249,P008591,154308.0,154308.0,154374.0
L1,250,P007145,154374.0,154374.0,154440.0
L1,251,P003061,154902.0,154902.0,154968.0
L1,252,P001561,155364.0,155364.0,155430.0
L1,253,P002705,155628.0,155628.0,155694.0
L1,254,P002658,156486.0,156486.0,156552.0
L1,255,P004902,156948.0,156948.0,157014.0
L1,256,P006676,157014.0,157014.0,157080.0
L1,257,P009114,157212.0,157212.0,157278.0
L1,258,P005490,158136.0,158136.0,158202.0
L1,259,P005616,158202.0,158202.0,158268.0
L1,260,P001084,159588.0,159588.0,159654.0
L1,261,P004131,160446.0,160446.0,160512.0
L1,262,P000698,160512.0,160512.0,160578.0
L1,263,P001374,160644.0,160644.0,160710.0
L1,264,P000797,161964.0,161964.0,162030.0
L1,265,P000724,162426.0,162426.0,162492.0
L1,266,P007391,162492.0,162492.0,162558.0
L1,267,P009792,162954.0,162954.0,163020.0
L1,268,P007514,163218.0,163218.0,163284.0
L1,269,P008921,164274.0,164274.0,164340.0
L1,270,P009546,164670.0,164670.0,164736.0
L1,271,P001037,165264.0,165264.0,165330.0
L1,272,P002625,166122.0,166122.0,166188.0
L1,273,P003813,166188.0,166188.0,166254.0
L1,274,P002726,166320.0,166320.0,166386.0
L1,275,P004676,167574.0,167574.0,167640.0
L1,276,P008618,167640.0,167640.0,167706.0
L1,277,P009427,167706.0,167706.0,167772.0
L1,278,P002489,168762.0,168762.0,168828.0
L1,279,P006083,169818.0,169818.0,169884.0
L1,280,P005765,169884.0,169884.0,169950.0
L1,281,P007655,170412.0,170412.0,170478.0
L1,282,P002361,170478.0,170478.0,170544.0
L1,283,P000161,171270.0,171270.0,171336.0
L1,284,P000537,172656.0,172656.0,172722.0
L1,285,P008953,172788.0,172788.0,172854.0
L1,286,P001909,173184.0,173184.0,173250.0
L1,287,P002416,173712.0,173712.0,173778.0
L1,288,P009896,173778.0,173778.0,173844.0
L1,289,P005516,174570.0,174570.0,174636.0
L1,290,P004200,174702.0,174702.0,174768.0
L1,291,P006996,174768.0,174768.0,174834.0
L1,292,P007686,175164.0,175164.0,175230.0
L1,293,P006705,175230.0,175230.0,175296.0
L1,294,P000237,175296.0,175296.0,175362.0
L1,295,P004282,176550.0,176550.0,176616.0
L1,296,P003720,176616.0,176616.0,176682.0
L1,297,P000284,177078.0,177078.0,177144.0
L1,298,P009816,177144.0,177144.0,177210.0
L1,299,P005977,177210.0,177210.0,177276.0
L1,300,P001997,177276.0,177276.0,177342.0
L1,301,P008892,177408.0,177408.0,177474.0
L1,302,P008598,177474.0,177474.0,177540.0
L1,303,P000402,178266.0,178266.0,178332.0
L1,304,P005294,179520.0,179520.0,179586.0
L1,305,P005968,180048.0,180048.0,180114.0
L1,306,P002242,180114.0,180114.0,180180.0
L1,307,P008936,180180.0,180180.0,180246.0
L1,308,P006679,180510.0,180510.0,180576.0
L1,309,P001108,180576.0,180576.0,180642.0
L1,310,P004812,180642.0,180642.0,180708.0
L1,311,P004871,181434.0,181434.0,181500.0
L1,312,P007985,182754.0,182754.0,182820.0
L1,313,P000717,182886.0,182886.0,182952.0
L1,314,P000482,184140.0,184140.0,184206.0
L1,315,P001857,185526.0,185526.0,185592.0
L1,316,P009463,185922.0,185922.0,185988.0
L1,317,P009442,186450.0,186450.0,186516.0
L1,318,P001381,187770.0,187770.0,187836.0
L1,319,P008828,187902.0,187902.0,187968.0
L1,320,P002874,189288.0,189288.0,189354.0
L1,321,P007648,189948.0,189948.0,190014.0
L1,322,P003281,190014.0,190014.0,190080.0
L1,323,P008849,190608.0,190608.0,190674.0
L1,324,P009829,190674.0,190674.0,190740.0
L1,325,P008468,191532.0,191532.0,191598.0
L1,326,P001342,192654.0,192654.0,192720.0
L1,327,P000275,192720.0,192720.0,192786.0
L1,328,P009030,192852.0,192852.0,192918.0
L1,329,P003475,193380.0,193380.0,193446.0
L1,330,P007976,193446.0,193446.0,193512.0
L1,331,P003466,193908.0,193908.0,193974.0
L1,332,P001178,194238.0,194238.0,194304.0
L1,333,P003874,195426.0,195426.0,195492.0
L1,334,P009031,196812.0,196812.0,196878.0
L1,335,P007454,196878.0,196878.0,196944.0
L1,336,P003461,196944.0,196944.0,197010.0
L1,337,P002548,197010.0,197010.0,197076.0
L1,338,P009475,197802.0,197802.0,197868.0
L1,339,P001273,198330.0,198330.0,198396.0
L1,340,P007904,198990.0,198990.0,199056.0
L1,341,P000078,199056.0,199056.0,199122.0
L1,342,P002064,199122.0,199122.0,199188.0
L1,343,P004526,199452.0,199452.0,199518.0
L1,344,P002612,199518.0,199518.0,199584.0
L1,345,P004950,199584.0,199584.0,199650.0
L1,346,P006460,200046.0,200046.0,200112.0
L1,347,P000936,200310.0,200310.0,200376.0
L1,348,P008162,201234.0,201234.0,201300.0
L1,349,P002502,201762.0,201762.0,201828.0
L1,350,P006203,202884.0,202884.0,202950.0
L1,351,P005983,203148.0,203148.0,203214.0
L1,352,P008431,203214.0,203214.0,203280.0
L1,353,P004050,204402.0,204402.0,204468.0
L1,354,P008796,204468.0,204468.0,204534.0
L1,355,P000617,204534.0,204534.0,204600.0
L1,356,P007662,205656.0,205656.0,205722.0
L1,357,P003450,205722.0,205722.0,205788.0
L1,358,P000033,205788.0,205788.0,205854.0
L1,359,P000957,206712.0,206712.0,206778.0
L1,360,P009660,206778.0,206778.0,206844.0
L1,361,P001940,207702.0,207702.0,207768.0
L1,362,P005937,208626.0,208626.0,208692.0
L1,363,P004041,208692.0,208692.0,208758.0
L1,364,P004343,209352.0,209352.0,209418.0
L1,365,P006659,210012.0,210012.0,210078.0
L1,366,P007851,210474.0,210474.0,210540.0
L1,367,P004821,210540.0,210540.0,210606.0
L1,368,P003915,211860.0,211860.0,211926.0
L1,369,P003632,211926.0,211926.0,211992.0
L1,370,P000113,212322.0,212322.0,212388.0
L1,371,P006269,212454.0,212454.0,212520.0
L1,372,P000240,213312.0,213312.0,213378.0
L1,373,P005155,214632.0,214632.0,214698.0
L1,374,P009800,215952.0,215952.0,216018.0
L1,375,P007050,216480.0,216480.0,216546.0
L1,376,P004082,217734.0,217734.0,217800.0
L1,377,P003923,217800.0,217800.0,217866.0
L1,378,P002475,218592.0,218592.0,218658.0
L1,379,P008344,218988.0,218988.0,219054.0
L1,380,P002506,219120.0,219120.0,219186.0
L1,381,P008438,219516.0,219516.0,219582.0
L1,382,P005282,219912.0,219912.0,219978.0
L1,383,P004839,220044.0,220044.0,220110.0
L1,384,P000812,220110.0,220110.0,220176.0
L1,385,P005132,220242.0,220242.0,220308.0
L1,386,P005159,220770.0,220770.0,220836.0
L1,387,P006311,220836.0,220836.0,220902.0
L1,388,P000317,222024.0,222024.0,222090.0
L1,389,P002613,222288.0,222288.0,222354.0
L1,390,P004122,222618.0,222618.0,222684.0
L1,391,P007607,222684.0,222684.0,222750.0
L1,392,P003119,224070.0,224070.0,224136.0
L1,393,P005975,224532.0,224532.0,224598.0
L1,394,P008301,224598.0,224598.0,224664.0
L1,395,P009131,225984.0,225984.0,226050.0
L1,396,P006843,227238.0,227238.0,227304.0
L1,397,P004846,227634.0,227634.0,227700.0
L1,398,P005556,227964.0,227964.0,228030.0
L1,399,P003573,228888.0,228888.0,228954.0
L1,400,P004720,229614.0,229614.0,229680.0
L1,401,P002498,229680.0,229680.0,229746.0
L1,402,P002597,230538.0,230538.0,230604.0
L1,403,P008636,230868.0,230868.0,230934.0
L1,404,P002150,232188.0,232188.0,232254.0
L1,405,P002607,232254.0,232254.0,232320.0
L1,406,P000168,232518.0,232518.0,232584.0
L1,407,P009952,232584.0,232584.0,232650.0
L1,408,P006394,232650.0,232650.0,232716.0
L1,409,P003860,232716.0,232716.0,232782.0
L1,410,P009506,232782.0,232782.0,232848.0
L1,411,P002541,233244.0,233244.0,233310.0
L1,412,P004523,233310.0,233310.0,233376.0
L1,413,P009062,233376.0,233376.0,233442.0
L1,414,P007227,233442.0,233442.0,233508.0
L1,415,P007190,234036.0,234036.0,234102.0
L1,416,P002791,234564.0,234564.0,234630.0
L1,417,P001434,234960.0,234960.0,235026.0
L1,418,P004816,236346.0,236346.0,236412.0
L1,419,P004533,236412.0,236412.0,236478.0
L1,420,P000181,236808.0,236808.0,236874.0
L1,421,P002893,237270.0,237270.0,237336.0
L1,422,P002067,237336.0,237336.0,237402.0
L1,423,P000929,237600.0,237600.0,237666.0
L1,424,P006096,238062.0,238062.0,238128.0
L1,425,P002789,238458.0,238458.0,238524.0
L1,426,P003302,239382.0,239382.0,239448.0
L1,427,P005806,239448.0,239448.0,239514.0
L1,428,P009232,239844.0,239844.0,239910.0
L1,429,P007630,240306.0,240306.0,240372.0
L1,430,P004117,240372.0,240372.0,240438.0
L1,431,P002310,240900.0,240900.0,240966.0
L1,432,P002896,240966.0,240966.0,241032.0
L1,433,P002808,241032.0,241032.0,241098.0
L1,434,P007356,241692.0,241692.0,241758.0
L1,435,P004869,241758.0,241758.0,241824.0
L1,436,P005253,242550.0,242550.0,242616.0
L1,437,P001764,243672.0,243672.0,243738.0
L1,438,P004365,244398.0,244398.0,244464.0
L1,439,P006317,244926.0,244926.0,244992.0
L1,440,P007945,246312.0,246312.0,246378.0
L1,441,P004109,246906.0,246906.0,246972.0
L1,442,P000362,247302.0,247302.0,247368.0
L1,443,P001042,248424.0,248424.0,248490.0
L1,444,P004086,248490.0,248490.0,248556.0
L1,445,P004912,249546.0,249546.0,249612.0
L1,446,P004583,250338.0,250338.0,250404.0
L1,447,P009015,251394.0,251394.0,251460.0
L1,448,P007028,251856.0,251856.0,251922.0
L1,449,P007729,251922.0,251922.0,251988.0
L1,450,P003185,251988.0,251988.0,252054.0
L1,451,P005205,252384.0,252384.0,252450.0
L1,452,P007694,252450.0,252450.0,252516.0
L1,453,P003610,253110.0,253110.0,253176.0
L1,454,P006927,254364.0,254364.0,254430.0
L1,455,P009371,255618.0,255618.0,255684.0
L1,456,P000725,256740.0,256740.0,256806.0
L1,457,P008397,257862.0,257862.0,257928.0
L1,458,P004503,257928.0,257928.0,257994.0
L1,459,P008869,257994.0,257994.0,258060.0
L1,460,P009672,258060.0,258060.0,258126.0
L1,461,P004587,258192.0,258192.0,258258.0
L1,462,P000151,258258.0,258258.0,258324.0
L1,463,P002258,259314.0,259314.0,259380.0
L1,464,P004034,259380.0,259380.0,259446.0
L1,465,P004985,259644.0,259644.0,259710.0
L1,466,P005520,260172.0,260172.0,260238.0
L1,467,P000403,260238.0,260238.0,260304.0
L1,468,P002660,260370.0,260370.0,260436.0
L1,469,P002809,260436.0,260436.0,260502.0
L1,470,P008165,261426.0,261426.0,261492.0
L1,471,P004124,261492.0,261492.0,261558.0
L1,472,P006069,262680.0,262680.0,262746.0
L1,473,P007473,262812.0,262812.0,262878.0
L1,474,P004397,263604.0,263604.0,263670.0
L1,475,P001477,263802.0,263802.0,263868.0
L1,476,P009244,263934.0,263934.0,264000.0
L1,477,P009682,264000.0,264000.0,264066.0
L1,478,P000970,264066.0,264066.0,264132.0
L1,479,P006778,264132.0,264132.0,264198.0
L1,480,P000889,264198.0,264198.0,264264.0
L1,481,P003991,264330.0,264330.0,264396.0
L1,482,P001404,264660.0,264660.0,264726.0
L1,483,P000085,265980.0,265980.0,266046.0
L1,484,P008835,266178.0,266178.0,266244.0
L1,485,P000288,266244.0,266244.0,266310.0
L1,486,P008425,267036.0,267036.0,267102.0
L1,487,P004191,267234.0,267234.0,267300.0
L1,488,P006196,267894.0,267894.0,267960.0
L1,489,P009164,268884.0,268884.0,268950.0
L1,490,P003468,268950.0,268950.0,269016.0
L1,491,P004197,269016.0,269016.0,269082.0
L1,492,P002932,269082.0,269082.0,269148.0
L1,493,P008765,269148.0,269148.0,269214.0
L1,494,P008966,269214.0,269214.0,269280.0
L1,495,P003584,269544.0,269544.0,269610.0
L1,496,P009825,270336.0,270336.0,270402.0
L1,497,P003596,270402.0,270402.0,270468.0
L1,498,P002114,270600.0,270600.0,270666.0
L1,499,P005391,270666.0,270666.0,270732.0
L1,500,P003997,270732.0,270732.0,270798.0
L1,501,P006634,271260.0,271260.0,271326.0
L1,502,P000948,271458.0,271458.0,271524.0
L1,503,P004827,271524.0,271524.0,271590.0
L1,504,P004346,271590.0,271590.0,271656.0
L1,505,P004630,271788.0,271788.0,271854.0
L1,506,P001076,271854.0,271854.0,271920.0
L1,507,P005614,272448.0,272448.0,272514.0
L1,508,P004362,272646.0,272646.0,272712.0
L1,509,P004278,273042.0,273042.0,273108.0
L1,510,P007596,273570.0,273570.0,273636.0
L1,511,P001274,273966.0,273966.0,274032.0
L1,512,P002568,274890.0,274890.0,274956.0
L1,513,P007792,275088.0,275088.0,275154.0
L1,514,P006698,275154.0,275154.0,275220.0
L1,515,P007880,276210.0,276210.0,276276.0
L1,516,P000492,276804.0,276804.0,276870.0
L1,517,P000937,276870.0,276870.0,276936.0
L1,518,P005739,277596.0,277596.0,277662.0
L1,519,P006768,277662.0,277662.0,277728.0
L1,520,P002388,277728.0,277728.0,277794.0
L1,521,P000792,279114.0,279114.0,279180.0
L1,522,P003190,279180.0,279180.0,279246.0
L1,523,P006579,279708.0,279708.0,279774.0
L1,524,P002949,280434.0,280434.0,280500.0
L1,525,P006900,280500.0,280500.0,280566.0
L1,526,P006994,281490.0,281490.0,281556.0
L1,527,P004578,281556.0,281556.0,281622.0
L1,528,P009760,281886.0,281886.0,281952.0
L1,529,P008870,282150.0,282150.0,282216.0
L1,530,P000621,282876.0,282876.0,282942.0
L1,531,P008988,282942.0,282942.0,283008.0
L1,532,P005784,283008.0,283008.0,283074.0
L1,533,P002095,283404.0,283404.0,283470.0
L1,534,P005604,284064.0,284064.0,284130.0
L1,535,P004310,284196.0,284196.0,284262.0
L1,536,P001535,284460.0,284460.0,284526.0
L1,537,P001041,284526.0,284526.0,284592.0
L1,538,P007517,285582.0,285582.0,285648.0
L1,539,P004080,286242.0,286242.0,286308.0
L1,540,P008280,286308.0,286308.0,286374.0
L1,541,P006957,286704.0,286704.0,286770.0
L1,542,P009729,286770.0,286770.0,286836.0
L1,543,P004251,286836.0,286836.0,286902.0
L1,544,P007472,286902.0,286902.0,286968.0
L1,545,P000624,286968.0,286968.0,287034.0
L1,546,P001221,287034.0,287034.0,287100.0
L1,547,P006348,287694.0,287694.0,287760.0
L1,548,P006035,288618.0,288618.0,288684.0
L1,549,P002198,288684.0,288684.0,288750.0
L1,550,P008452,288750.0,288750.0,288816.0
L1,551,P002794,290004.0,290004.0,290070.0
L1,552,P007277,290466.0,290466.0,290532.0
L1,553,P009301,291060.0,291060.0,291126.0
L1,554,P008754,291456.0,291456.0,291522.0
L1,555,P004037,291984.0,291984.0,292050.0
L1,556,P000479,292380.0,292380.0,292446.0
L1,557,P008033,293040.0,293040.0,293106.0
L1,558,P002099,293964.0,293964.0,294030.0
L1,559,P001534,294096.0,294096.0,294162.0
L1,560,P009441,295020.0,295020.0,295086.0
L1,561,P001616,296142.0,296142.0,296208.0
L1,562,P003252,296670.0,296670.0,296736.0
L1,563,P008122,297000.0,297000.0,297066.0
L1,564,P007159,298254.0,298254.0,298320.0
L1,565,P006895,298320.0,298320.0,298386.0
L1,566,P008474,298386.0,298386.0,298452.0
L1,567,P000255,299508.0,299508.0,299574.0
L1,568,P001769,299904.0,299904.0,299970.0
L1,569,P003901,300564.0,300564.0,300630.0
L1,570,P001545,300630.0,300630.0,300696.0
L1,571,P004614,301554.0,301554.0,301620.0
L1,572,P000105,301950.0,301950.0,302016.0
L1,573,P003524,302544.0,302544.0,302610.0
L1,574,P009252,302610.0,302610.0,302676.0
L1,575,P004475,303006.0,303006.0,303072.0
L1,576,P007506,303534.0,303534.0,303600.0
L1,577,P001986,304458.0,304458.0,304524.0
L1,578,P004293,304920.0,304920.0,304986.0
L1,579,P005947,304986.0,304986.0,305052.0
L1,580,P002208,305052.0,305052.0,305118.0
