task_id,type,plate_id,crane_id,start_seconds,finish_seconds
R_L1_P006292_P006303_2165,relocate,P006303,C1,164604.0,164670.0
R_L1_P006292_P006304_2166,relocate,P006304,C1,164670.0,164736.0
OUT_L1_P006292_331,outbound,P006292,C1,164736.0,164802.0
R_L1_P002728_P002729_2167,relocate,P002729,C1,164802.0,164868.0
R_L1_P002728_P002730_2168,relocate,P002730,C1,164868.0,164934.0
R_L1_P002728_P002731_2169,relocate,P002731,C1,164934.0,165000.0
R_L1_P002728_P002732_2170,relocate,P002732,C1,165000.0,165066.0
R_L1_P002728_P002733_2171,relocate,P002733,C1,165066.0,165132.0
R_L1_P002728_P002734_2172,relocate,P002734,C1,165132.0,165198.0
R_L1_P002728_P002735_2173,relocate,P002735,C1,165198.0,165264.0
R_L1_P002728_P002736_2174,relocate,P002736,C1,165264.0,165330.0
OUT_L1_P002728_332,outbound,P002728,C1,165330.0,165396.0
R_L1_P002586_P002587_2175,relocate,P002587,C1,165396.0,165462.0
R_L1_P002586_P002588_2176,relocate,P002588,C1,165462.0,165528.0
R_L1_P002586_P002589_2177,relocate,P002589,C1,165528.0,165594.0
OUT_L1_P002586_333,outbound,P002586,C1,165594.0,165660.0
OUT_L1_P003752_334,outbound,P003752,C1,165660.0,165726.0
R_L1_P001771_P001772_2178,relocate,P001772,C1,165726.0,165792.0
R_L1_P001771_P001773_2179,relocate,P001773,C1,165792.0,165858.0
R_L1_P001771_P001774_2180,relocate,P001774,C1,165858.0,165924.0
OUT_L1_P001771_335,outbound,P001771,C1,165924.0,165990.0
OUT_L1_P002490_336,outbound,P002490,C1,165990.0,166056.0
R_L1_P006377_P006378_2181,relocate,P006378,C1,166056.0,166122.0
R_L1_P006377_P006379_2182,relocate,P006379,C1,166122.0,166188.0
R_L1_P006377_P006380_2183,relocate,P006380,C1,166188.0,166254.0
R_L1_P006377_P006381_2184,relocate,P006381,C1,166254.0,166320.0
R_L1_P006377_P006382_2185,relocate,P006382,C1,166320.0,166386.0
R_L1_P006377_P006383_2186,relocate,P006383,C1,166386.0,166452.0
R_L1_P006377_P006384_2187,relocate,P006384,C1,166452.0,166518.0
OUT_L1_P006377_337,outbound,P006377,C1,166518.0,166584.0
OUT_L1_P000089_338,outbound,P000089,C1,166584.0,166650.0
R_L1_P002987_P002988_2188,relocate,P002988,C1,166650.0,166716.0
R_L1_P002987_P002989_2189,relocate,P002989,C1,166716.0,166782.0
R_L1_P002987_P002990_2190,relocate,P002990,C1,166782.0,166848.0
R_L1_P002987_P002991_2191,relocate,P002991,C1,166848.0,166914.0
R_L1_P002987_P002992_2192,relocate,P002992,C1,166914.0,166980.0
OUT_L1_P002987_339,outbound,P002987,C1,166980.0,167046.0
R_L1_P001059_P001060_2193,relocate,P001060,C1,167046.0,167112.0
OUT_L1_P001059_340,outbound,P001059,C1,167112.0,167178.0
R_L1_P007414_P007415_2194,relocate,P007415,C1,167178.0,167244.0
R_L1_P007414_P007416_2195,relocate,P007416,C1,167244.0,167310.0
R_L1_P007414_P007417_2196,relocate,P007417,C1,167310.0,167376.0
R_L1_P007414_P007418_2197,relocate,P007418,C1,167376.0,167442.0
R_L1_P007414_P007419_2198,relocate,P007419,C1,167442.0,167508.0
R_L1_P007414_P007420_2199,relocate,P007420,C1,167508.0,167574.0
R_L1_P007414_P007421_2200,relocate,P007421,C1,167574.0,167640.0
R_L1_P007414_P007422_2201,relocate,P007422,C1,167640.0,167706.0
R_L1_P007414_P007423_2202,relocate,P007423,C1,167706.0,167772.0
R_L1_P007414_P007424_2203,relocate,P007424,C1,167772.0,167838.0
OUT_L1_P007414_341,outbound,P007414,C1,167838.0,167904.0
R_L1_P000536_P000537_2204,relocate,P000537,C1,167904.0,167970.0
R_L1_P000536_P000538_2205,relocate,P000538,C1,167970.0,168036.0
R_L1_P000536_P000539_2206,relocate,P000539,C1,168036.0,168102.0
OUT_L1_P000536_342,outbound,P000536,C1,168102.0,168168.0
R_L1_P000035_P000036_2207,relocate,P000036,C1,168168.0,168234.0
R_L1_P000035_P000037_2208,relocate,P000037,C1,168234.0,168300.0
R_L1_P000035_P000038_2209,relocate,P000038,C1,168300.0,168366.0
OUT_L1_P000035_343,outbound,P000035,C1,168366.0,168432.0
OUT_L1_P003835_344,outbound,P003835,C1,168432.0,168498.0
R_L1_P006428_P006429_2210,relocate,P006429,C1,168498.0,168564.0
R_L1_P006428_P006430_2211,relocate,P006430,C1,168564.0,168630.0
R_L1_P006428_P006431_2212,relocate,P006431,C1,168630.0,168696.0
R_L1_P006428_P006432_2213,relocate,P006432,C1,168696.0,168762.0
OUT_L1_P006428_345,outbound,P006428,C1,168762.0,168828.0
R_L1_P001142_P001143_2214,relocate,P001143,C1,168828.0,168894.0
R_L1_P001142_P001144_2215,relocate,P001144,C1,168894.0,168960.0
R_L1_P001142_P001145_2216,relocate,P001145,C1,168960.0,169026.0
R_L1_P001142_P001146_2217,relocate,P001146,C1,169026.0,169092.0
R_L1_P001142_P001147_2218,relocate,P001147,C1,169092.0,169158.0
R_L1_P001142_P001148_2219,relocate,P001148,C1,169158.0,169224.0
R_L1_P001142_P001149_2220,relocate,P001149,C1,169224.0,169290.0
R_L1_P001142_P001150_2221,relocate,P001150,C1,169290.0,169356.0
R_L1_P001142_P001151_2222,relocate,P001151,C1,169356.0,169422.0
R_L1_P001142_P001152_2223,relocate,P001152,C1,169422.0,169488.0
OUT_L1_P001142_346,outbound,P001142,C1,169488.0,169554.0
R_L1_P003126_P003127_2224,relocate,P003127,C1,169554.0,169620.0
R_L1_P003126_P003128_2225,relocate,P003128,C1,169620.0,169686.0
R_L1_P003126_P003129_2226,relocate,P003129,C1,169686.0,169752.0
R_L1_P003126_P003130_2227,relocate,P003130,C1,169752.0,169818.0
R_L1_P003126_P003131_2228,relocate,P003131,C1,169818.0,169884.0
R_L1_P003126_P003132_2229,relocate,P003132,C1,169884.0,169950.0
R_L1_P003126_P003133_2230,relocate,P003133,C1,169950.0,170016.0
R_L1_P003126_P003134_2231,relocate,P003134,C1,170016.0,170082.0
R_L1_P003126_P003135_2232,relocate,P003135,C1,170082.0,170148.0
R_L1_P003126_P003136_2233,relocate,P003136,C1,170148.0,170214.0
OUT_L1_P003126_347,outbound,P003126,C1,170214.0,170280.0
OUT_L1_P002719_348,outbound,P002719,C1,170280.0,170346.0
OUT_L1_P005712_349,outbound,P005712,C1,170346.0,170412.0
R_L1_P004434_P004435_2234,relocate,P004435,C1,170412.0,170478.0
R_L1_P004434_P004436_2235,relocate,P004436,C1,170478.0,170544.0
R_L1_P004434_P004437_2236,relocate,P004437,C1,170544.0,170610.0
R_L1_P004434_P004438_2237,relocate,P004438,C1,170610.0,170676.0
R_L1_P004434_P004439_2238,relocate,P004439,C1,170676.0,170742.0
R_L1_P004434_P004440_2239,relocate,P004440,C1,170742.0,170808.0
R_L1_P004434_P004441_2240,relocate,P004441,C1,170808.0,170874.0
R_L1_P004434_P004442_2241,relocate,P004442,C1,170874.0,170940.0
R_L1_P004434_P004443_2242,relocate,P004443,C1,170940.0,171006.0
R_L1_P004434_P004444_2243,relocate,P004444,C1,171006.0,171072.0
R_L1_P004434_P004445_2244,relocate,P004445,C1,171072.0,171138.0
R_L1_P004434_P004446_2245,relocate,P004446,C1,171138.0,171204.0
R_L1_P004434_P004447_2246,relocate,P004447,C1,171204.0,171270.0
R_L1_P004434_P004448_2247,relocate,P004448,C1,171270.0,171336.0
OUT_L1_P004434_350,outbound,P004434,C1,171336.0,171402.0
R_L1_P005899_P005900_2248,relocate,P005900,C1,171402.0,171468.0
R_L1_P005899_P005901_2249,relocate,P005901,C1,171468.0,171534.0
R_L1_P005899_P005902_2250,relocate,P005902,C1,171534.0,171600.0
R_L1_P005899_P005903_2251,relocate,P005903,C1,171600.0,171666.0
OUT_L1_P005899_351,outbound,P005899,C1,171666.0,171732.0
R_L1_P004328_P004329_2252,relocate,P004329,C1,171732.0,171798.0
R_L1_P004328_P004330_2253,relocate,P004330,C1,171798.0,171864.0
R_L1_P004328_P004331_2254,relocate,P004331,C1,171864.0,171930.0
R_L1_P004328_P004332_2255,relocate,P004332,C1,171930.0,171996.0
R_L1_P004328_P004333_2256,relocate,P004333,C1,171996.0,172062.0
R_L1_P004328_P004334_2257,relocate,P004334,C1,172062.0,172128.0
R_L1_P004328_P004335_2258,relocate,P004335,C1,172128.0,172194.0
R_L1_P004328_P004336_2259,relocate,P004336,C1,172194.0,172260.0
OUT_L1_P004328_352,outbound,P004328,C1,172260.0,172326.0
OUT_L1_P001230_353,outbound,P001230,C1,172326.0,172392.0
R_L1_P006785_P006786_2260,relocate,P006786,C1,172392.0,172458.0
R_L1_P006785_P006787_2261,relocate,P006787,C1,172458.0,172524.0
R_L1_P006785_P006788_2262,relocate,P006788,C1,172524.0,172590.0
R_L1_P006785_P006789_2263,relocate,P006789,C1,172590.0,172656.0
R_L1_P006785_P006790_2264,relocate,P006790,C1,172656.0,172722.0
R_L1_P006785_P006791_2265,relocate,P006791,C1,172722.0,172788.0
R_L1_P006785_P006792_2266,relocate,P006792,C1,172788.0,172854.0
R_L1_P006785_P006793_2267,relocate,P006793,C1,172854.0,172920.0
R_L1_P006785_P006794_2268,relocate,P006794,C1,172920.0,172986.0
R_L1_P006785_P006795_2269,relocate,P006795,C1,172986.0,173052.0
R_L1_P006785_P006796_2270,relocate,P006796,C1,173052.0,173118.0
R_L1_P006785_P006797_2271,relocate,P006797,C1,173118.0,173184.0
R_L1_P006785_P006798_2272,relocate,P006798,C1,173184.0,173250.0
R_L1_P006785_P006799_2273,relocate,P006799,C1,173250.0,173316.0
R_L1_P006785_P006800_2274,relocate,P006800,C1,173316.0,173382.0
OUT_L1_P006785_354,outbound,P006785,C1,173382.0,173448.0
R_L1_P007675_P007676_2275,relocate,P007676,C1,173448.0,173514.0
R_L1_P007675_P007677_2276,relocate,P007677,C1,173514.0,173580.0
R_L1_P007675_P007678_2277,relocate,P007678,C1,173580.0,173646.0
R_L1_P007675_P007679_2278,relocate,P007679,C1,173646.0,173712.0
R_L1_P007675_P007680_2279,relocate,P007680,C1,173712.0,173778.0
OUT_L1_P007675_355,outbound,P007675,C1,173778.0,173844.0
OUT_L1_P002543_356,outbound,P002543,C1,173844.0,173910.0
R_L1_P006058_P006059_2280,relocate,P006059,C1,173910.0,173976.0
R_L1_P006058_P006060_2281,relocate,P006060,C1,173976.0,174042.0
R_L1_P006058_P006061_2282,relocate,P006061,C1,174042.0,174108.0
R_L1_P006058_P006062_2283,relocate,P006062,C1,174108.0,174174.0
R_L1_P006058_P006063_2284,relocate,P006063,C1,174174.0,174240.0
R_L1_P006058_P006064_2285,relocate,P006064,C1,174240.0,174306.0
OUT_L1_P006058_357,outbound,P006058,C1,174306.0,174372.0
R_L1_P006036_P006037_2286,relocate,P006037,C1,174372.0,174438.0
R_L1_P006036_P006038_2287,relocate,P006038,C1,174438.0,174504.0
R_L1_P006036_P006039_2288,relocate,P006039,C1,174504.0,174570.0
R_L1_P006036_P006040_2289,relocate,P006040,C1,174570.0,174636.0
R_L1_P006036_P006041_2290,relocate,P006041,C1,174636.0,174702.0
R_L1_P006036_P006042_2291,relocate,P006042,C1,174702.0,174768.0
R_L1_P006036_P006043_2292,relocate,P006043,C1,174768.0,174834.0
R_L1_P006036_P006044_2293,relocate,P006044,C1,174834.0,174900.0
R_L1_P006036_P006045_2294,relocate,P006045,C1,174900.0,174966.0
R_L1_P006036_P006046_2295,relocate,P006046,C1,174966.0,175032.0
R_L1_P006036_P006047_2296,relocate,P006047,C1,175032.0,175098.0
R_L1_P006036_P006048_2297,relocate,P006048,C1,175098.0,175164.0
OUT_L1_P006036_358,outbound,P006036,C1,175164.0,175230.0
OUT_L1_P005070_359,outbound,P005070,C1,175230.0,175296.0
OUT_L1_P003736_360,outbound,P003736,C1,175296.0,175362.0
OUT_L1_P007230_361,outbound,P007230,C1,175362.0,175428.0
R_L1_P006779_P006780_2298,relocate,P006780,C1,175428.0,175494.0
R_L1_P006779_P006781_2299,relocate,P006781,C1,175494.0,175560.0
R_L1_P006779_P006782_2300,relocate,P006782,C1,175560.0,175626.0
R_L1_P006779_P006783_2301,relocate,P006783,C1,175626.0,175692.0
R_L1_P006779_P006784_2302,relocate,P006784,C1,175692.0,175758.0
OUT_L1_P006779_362,outbound,P006779,C1,175758.0,175824.0
OUT_L1_P004231_363,outbound,P004231,C1,175824.0,175890.0
OUT_L1_P003663_364,outbound,P003663,C1,175890.0,175956.0
R_L1_P003934_P003935_2303,relocate,P003935,C1,175956.0,176022.0
R_L1_P003934_P003936_2304,relocate,P003936,C1,176022.0,176088.0
OUT_L1_P003934_365,outbound,P003934,C1,176088.0,176154.0
OUT_L1_P000141_366,outbound,P000141,C1,176154.0,176220.0
R_L1_P002293_P002294_2305,relocate,P002294,C1,176220.0,176286.0
R_L1_P002293_P002295_2306,relocate,P002295,C1,176286.0,176352.0
R_L1_P002293_P002296_2307,relocate,P002296,C1,176352.0,176418.0
R_L1_P002293_P002297_2308,relocate,P002297,C1,176418.0,176484.0
R_L1_P002293_P002298_2309,relocate,P002298,C1,176484.0,176550.0
R_L1_P002293_P002299_2310,relocate,P002299,C1,176550.0,176616.0
R_L1_P002293_P002300_2311,relocate,P002300,C1,176616.0,176682.0
R_L1_P002293_P002301_2312,relocate,P002301,C1,176682.0,176748.0
R_L1_P002293_P002302_2313,relocate,P002302,C1,176748.0,176814.0
R_L1_P002293_P002303_2314,relocate,P002303,C1,176814.0,176880.0
R_L1_P002293_P002304_2315,relocate,P002304,C1,176880.0,176946.0
OUT_L1_P002293_367,outbound,P002293,C1,176946.0,177012.0
OUT_L1_P000880_368,outbound,P000880,C1,177012.0,177078.0
R_L1_P000532_P000533_2316,relocate,P000533,C1,177078.0,177144.0
R_L1_P000532_P000534_2317,relocate,P000534,C1,177144.0,177210.0
R_L1_P000532_P000535_2318,relocate,P000535,C1,177210.0,177276.0
R_L1_P000532_P000536_2319,relocate,P000536,C1,177276.0,177342.0
OUT_L1_P000532_369,outbound,P000532,C1,177342.0,177408.0
R_L1_P007425_P007426_2320,relocate,P007426,C1,177408.0,177474.0
R_L1_P007425_P007427_2321,relocate,P007427,C1,177474.0,177540.0
R_L1_P007425_P007428_2322,relocate,P007428,C1,177540.0,177606.0
R_L1_P007425_P007429_2323,relocate,P007429,C1,177606.0,177672.0
R_L1_P007425_P007430_2324,relocate,P007430,C1,177672.0,177738.0
R_L1_P007425_P007431_2325,relocate,P007431,C1,177738.0,177804.0
R_L1_P007425_P007432_2326,relocate,P007432,C1,177804.0,177870.0
R_L1_P007425_P007433_2327,relocate,P007433,C1,177870.0,177936.0
R_L1_P007425_P007434_2328,relocate,P007434,C1,177936.0,178002.0
R_L1_P007425_P007435_2329,relocate,P007435,C1,178002.0,178068.0
R_L1_P007425_P007436_2330,relocate,P007436,C1,178068.0,178134.0
R_L1_P007425_P007437_2331,relocate,P007437,C1,178134.0,178200.0
R_L1_P007425_P007438_2332,relocate,P007438,C1,178200.0,178266.0
R_L1_P007425_P007439_2333,relocate,P007439,C1,178266.0,178332.0
R_L1_P007425_P007440_2334,relocate,P007440,C1,178332.0,178398.0
OUT_L1_P007425_370,outbound,P007425,C1,178398.0,178464.0
R_L1_P005507_P005508_2335,relocate,P005508,C1,178464.0,178530.0
R_L1_P005507_P005509_2336,relocate,P005509,C1,178530.0,178596.0
R_L1_P005507_P005510_2337,relocate,P005510,C1,178596.0,178662.0
R_L1_P005507_P005511_2338,relocate,P005511,C1,178662.0,178728.0
R_L1_P005507_P005512_2339,relocate,P005512,C1,178728.0,178794.0
R_L1_P005507_P005513_2340,relocate,P005513,C1,178794.0,178860.0
R_L1_P005507_P005514_2341,relocate,P005514,C1,178860.0,178926.0
R_L1_P005507_P005515_2342,relocate,P005515,C1,178926.0,178992.0
R_L1_P005507_P005516_2343,relocate,P005516,C1,178992.0,179058.0
R_L1_P005507_P005517_2344,relocate,P005517,C1,179058.0,179124.0
R_L1_P005507_P005518_2345,relocate,P005518,C1,179124.0,179190.0
R_L1_P005507_P005519_2346,relocate,P005519,C1,179190.0,179256.0
R_L1_P005507_P005520_2347,relocate,P005520,C1,179256.0,179322.0
OUT_L1_P005507_371,outbound,P005507,C1,179322.0,179388.0
R_L1_P003650_P003651_2348,relocate,P003651,C1,179388.0,179454.0
R_L1_P003650_P003652_2349,relocate,P003652,C1,179454.0,179520.0
R_L1_P003650_P003653_2350,relocate,P003653,C1,179520.0,179586.0
R_L1_P003650_P003654_2351,relocate,P003654,C1,179586.0,179652.0
R_L1_P003650_P003655_2352,relocate,P003655,C1,179652.0,179718.0
R_L1_P003650_P003656_2353,relocate,P003656,C1,179718.0,179784.0
R_L1_P003650_P003657_2354,relocate,P003657,C1,179784.0,179850.0
OUT_L1_P003650_372,outbound,P003650,C1,179850.0,179916.0
R_L1_P005674_P005675_2355,relocate,P005675,C1,179916.0,179982.0
R_L1_P005674_P005676_2356,relocate,P005676,C1,179982.0,180048.0
R_L1_P005674_P005677_2357,relocate,P005677,C1,180048.0,180114.0
R_L1_P005674_P005678_2358,relocate,P005678,C1,180114.0,180180.0
R_L1_P005674_P005679_2359,relocate,P005679,C1,180180.0,180246.0
R_L1_P005674_P005680_2360,relocate,P005680,C1,180246.0,180312.0
OUT_L1_P005674_373,outbound,P005674,C1,180312.0,180378.0
R_L1_P003845_P003846_2361,relocate,P003846,C1,180378.0,180444.0
R_L1_P003845_P003847_2362,relocate,P003847,C1,180444.0,180510.0
OUT_L1_P003845_374,outbound,P003845,C1,180510.0,180576.0
OUT_L1_P003065_375,outbound,P003065,C1,180576.0,180642.0
OUT_L1_P000790_376,outbound,P000790,C1,180642.0,180708.0
OUT_L1_P001527_377,outbound,P001527,C1,180708.0,180774.0
OUT_L1_P006407_378,outbound,P006407,C1,180774.0,180840.0
R_L1_P002823_P002824_2363,relocate,P002824,C1,180840.0,180906.0
R_L1_P002823_P002825_2364,relocate,P002825,C1,180906.0,180972.0
R_L1_P002823_P002826_2365,relocate,P002826,C1,180972.0,181038.0
R_L1_P002823_P002827_2366,relocate,P002827,C1,181038.0,181104.0
OUT_L1_P002823_379,outbound,P002823,C1,181104.0,181170.0
R_L1_P006467_P006468_2367,relocate,P006468,C1,181170.0,181236.0
R_L1_P006467_P006469_2368,relocate,P006469,C1,181236.0,181302.0
R_L1_P006467_P006470_2369,relocate,P006470,C1,181302.0,181368.0
R_L1_P006467_P006471_2370,relocate,P006471,C1,181368.0,181434.0
OUT_L1_P006467_380,outbound,P006467,C1,181434.0,181500.0
R_L1_P005699_P005700_2371,relocate,P005700,C1,181500.0,181566.0
R_L1_P005699_P005701_2372,relocate,P005701,C1,181566.0,181632.0
R_L1_P005699_P005702_2373,relocate,P005702,C1,181632.0,181698.0
R_L1_P005699_P005703_2374,relocate,P005703,C1,181698.0,181764.0
R_L1_P005699_P005704_2375,relocate,P005704,C1,181764.0,181830.0
R_L1_P005699_P005705_2376,relocate,P005705,C1,181830.0,181896.0
R_L1_P005699_P005706_2377,relocate,P005706,C1,181896.0,181962.0
R_L1_P005699_P005707_2378,relocate,P005707,C1,181962.0,182028.0
R_L1_P005699_P005708_2379,relocate,P005708,C1,182028.0,182094.0
R_L1_P005699_P005709_2380,relocate,P005709,C1,182094.0,182160.0
R_L1_P005699_P005710_2381,relocate,P005710,C1,182160.0,182226.0
R_L1_P005699_P005711_2382,relocate,P005711,C1,182226.0,182292.0
R_L1_P005699_P005712_2383,relocate,P005712,C1,182292.0,182358.0
OUT_L1_P005699_381,outbound,P005699,C1,182358.0,182424.0
R_L1_P003318_P003319_2384,relocate,P003319,C1,182424.0,182490.0
R_L1_P003318_P003320_2385,relocate,P003320,C1,182490.0,182556.0
R_L1_P003318_P003321_2386,relocate,P003321,C1,182556.0,182622.0
R_L1_P003318_P003322_2387,relocate,P003322,C1,182622.0,182688.0
R_L1_P003318_P003323_2388,relocate,P003323,C1,182688.0,182754.0
R_L1_P003318_P003324_2389,relocate,P003324,C1,182754.0,182820.0
R_L1_P003318_P003325_2390,relocate,P003325,C1,182820.0,182886.0
R_L1_P003318_P003326_2391,relocate,P003326,C1,182886.0,182952.0
R_L1_P003318_P003327_2392,relocate,P003327,C1,182952.0,183018.0
OUT_L1_P003318_382,outbound,P003318,C1,183018.0,183084.0
R_L1_P000651_P000652_2393,relocate,P000652,C1,183084.0,183150.0
R_L1_P000651_P000653_2394,relocate,P000653,C1,183150.0,183216.0
R_L1_P000651_P000654_2395,relocate,P000654,C1,183216.0,183282.0
R_L1_P000651_P000655_2396,relocate,P000655,C1,183282.0,183348.0
R_L1_P000651_P000656_2397,relocate,P000656,C1,183348.0,183414.0
OUT_L1_P000651_383,outbound,P000651,C1,183414.0,183480.0
R_L1_P001057_P001058_2398,relocate,P001058,C1,183480.0,183546.0
R_L1_P001057_P001059_2399,relocate,P001059,C1,183546.0,183612.0
OUT_L1_P001057_384,outbound,P001057,C1,183612.0,183678.0
OUT_L1_P001405_385,outbound,P001405,C1,183678.0,183744.0
R_L1_P003026_P003027_2400,relocate,P003027,C1,183744.0,183810.0
R_L1_P003026_P003028_2401,relocate,P003028,C1,183810.0,183876.0
R_L1_P003026_P003029_2402,relocate,P003029,C1,183876.0,183942.0
R_L1_P003026_P003030_2403,relocate,P003030,C1,183942.0,184008.0
